ad_id,region_id,ad_price,numpictures,proseller,adoldness,mileage,clime_id,shifter,person_capacity,doorsnumber,color,brand_id,model_id,ccm,highlighted,antiguedad,category_id,msrp,car_type_id,weight,fuel_tank,boot_capacity,fuel,environmental_id,cylinders,drive_id,consump_mixed,top_speed,acceleration,torque,power
15419239,3,7999999,7,1,0,0,2,15,8,4,10,69,29,1499,1,43870,5,9980000.0,9,1246.0,70.0,4200.0,3,7,4.0,1,5.1,160.0,17.1,270.0,102.0
15419280,3,1599000,10,1,37,188617,2,14,5,5,0,69,221,1796,0,4577,6,6423000.0,9,1461.0,61.0,530.0,0,4,4.0,1,7.8,209.0,11.2,175.0,140.0
15419297,11,150000,3,0,0,215520,4,14,5,5,20,29,130,1242,0,7194,4,2840000.0,6,935.0,47.0,297.0,0,3,4.0,1,6.0,172.0,11.4,114.0,80.0
15474929,3,375000,10,1,24,130000,2,14,5,5,40,29,130,1242,0,6934,4,2840000.0,6,935.0,47.0,297.0,0,3,4.0,1,6.0,172.0,11.4,114.0,80.0
15551332,19,399000,12,1,6,300960,2,14,5,5,130,29,130,1242,0,7286,4,2840000.0,6,935.0,47.0,297.0,0,3,4.0,1,6.0,172.0,11.4,114.0,80.0
15664277,14,140000,4,0,7,242000,2,14,5,5,20,29,130,1242,0,7108,4,2840000.0,6,935.0,47.0,297.0,0,3,4.0,1,6.0,172.0,11.4,114.0,80.0
15419305,3,2590000,9,1,39,137634,2,14,5,5,131,83,159,1197,0,1836,4,3646400.0,6,1109.0,45.0,315.0,0,6,4.0,1,4.7,182.0,10.9,160.0,90.0
15419310,7,2500000,5,0,39,267000,5,25,5,5,0,99,54,2400,0,2994,3,12910000.0,9,1751.0,68.0,555.0,3,5,5.0,1,6.9,220.0,8.7,420.0,205.0
15557833,14,2790000,6,0,7,273000,5,25,5,5,10,99,54,2400,0,3301,3,12910000.0,9,1751.0,68.0,555.0,3,5,5.0,1,6.9,220.0,8.7,420.0,205.0
15419334,14,2600000,5,0,39,83000,3,14,5,5,140,31,41,1388,0,2293,4,4460000.0,5,1275.0,48.0,318.0,0,5,4.0,1,6.0,171.0,13.8,128.0,90.0
15419385,12,3190000,11,0,0,245000,5,15,5,5,10,31,1,1997,1,3177,6,9235000.0,9,1501.0,70.0,554.0,3,5,4.0,1,4.9,215.0,8.9,340.0,163.0
15419489,3,1899000,11,1,0,231000,5,29,5,5,132,98,305,1968,1,3542,6,8982000.0,9,1532.0,70.0,513.0,3,5,4.0,1,6.2,203.0,10.1,320.0,140.0
15419511,2,1449000,4,1,38,249000,3,14,5,3,21,31,133,1560,0,43870,4,4144000.0,6,1100.0,45.0,295.0,3,5,4.0,1,4.1,175.0,11.8,205.0,95.0
15419512,3,2799000,11,1,0,141000,5,15,5,5,23,76,158,1461,1,1350,1,6299000.0,9,1400.0,47.0,588.0,3,6,4.0,1,3.7,187.0,11.6,260.0,110.0
15419535,3,5100000,12,1,85,165000,5,27,5,5,190,13,108,1499,0,1533,1,8714800.0,6,1320.0,52.0,360.0,0,6,3.0,2,4.8,210.0,8.7,220.0,136.0
15419590,6,8270000,9,1,74,3717,5,15,5,5,200,31,1,1498,1,43870,6,9630000.0,9,1504.0,62.0,500.0,0,7,4.0,1,6.3,217.0,9.3,240.0,165.0
15419591,14,5780000,11,1,0,3800,5,15,5,5,30,70,350,1199,1,41,4,5870000.0,6,1102.0,44.0,210.0,0,7,3.0,1,4.2,188.0,10.9,205.0,102.0
15419621,9,990000,11,0,0,321000,2,14,5,5,40,59,667,1898,1,43870,2,8178000.0,5,1300.0,54.0,715.0,0,7,4.0,1,8.2,174.0,10.8,180.0,125.0
15419628,4,2599000,10,1,39,242359,5,15,7,5,131,70,326,1560,0,2872,2,6735000.0,5,1670.0,60.0,578.0,3,5,4.0,1,4.9,185.0,12.3,270.0,114.0
15419634,3,6999000,12,1,0,0,4,27,5,5,110,69,24,1199,1,43870,4,6540000.0,6,1233.0,44.0,309.0,0,7,3.0,1,4.6,208.0,8.7,230.0,131.0
15419645,14,2499000,6,0,39,304000,5,24,5,4,22,13,1010,2793,0,6890,8,20238000.0,12,1730.0,85.0,500.0,0,7,6.0,2,11.1,226.0,9.6,280.0,193.0
15419705,16,950000,6,0,32,288250,3,14,5,3,0,8,49,1595,0,6069,1,5211000.0,6,1090.0,55.0,350.0,0,7,4.0,1,6.8,189.0,10.9,148.0,102.0
15419737,20,2250000,8,1,74,119023,2,15,5,5,132,93,342,1329,0,2932,1,4605000.0,6,1220.0,55.0,350.0,0,5,4.0,1,6.0,175.0,13.1,128.0,99.0
15476026,7,2590000,12,1,26,72000,5,15,5,5,40,93,342,1329,0,2916,1,4605000.0,6,1220.0,55.0,350.0,0,5,4.0,1,6.0,175.0,13.1,128.0,99.0
15579098,10,2490000,12,1,1,88561,5,15,5,5,20,93,342,1329,0,3307,1,4605000.0,6,1220.0,55.0,350.0,0,5,4.0,1,6.0,175.0,13.1,128.0,99.0
15419846,3,145000,12,1,0,286000,2,14,5,5,0,63,258,1834,0,43870,6,4938000.0,6,1290.0,60.0,430.0,0,7,4.0,1,6.9,200.0,10.4,174.0,125.0
15684878,12,139000,5,0,1,300000,2,14,5,5,0,63,258,1834,0,43943,6,4938000.0,6,1290.0,60.0,430.0,0,7,4.0,1,6.9,200.0,10.4,174.0,125.0
15419881,6,190000,6,1,1,170235,2,14,5,5,20,76,146,1870,0,6890,2,4560000.0,5,1325.0,60.0,410.0,3,7,4.0,1,5.9,173.0,12.8,200.0,102.0
15419917,6,190000,6,1,1,234210,2,14,5,5,40,76,146,1870,0,6646,2,4560000.0,5,1325.0,60.0,410.0,3,7,4.0,1,5.9,173.0,12.8,200.0,102.0
15500352,14,360000,5,0,13,304000,3,14,5,5,0,76,146,1870,0,6118,2,4560000.0,5,1325.0,60.0,410.0,3,7,4.0,1,5.9,173.0,12.8,200.0,102.0
15419910,16,10999000,12,1,75,137000,6,27,7,5,190,13,14,2993,0,1350,9,18647900.0,13,2110.0,85.0,575.0,3,6,6.0,4,6.2,236.0,5.9,630.0,313.0
15419958,3,1799000,10,1,0,173000,5,15,5,5,190,98,305,1390,1,4180,6,7802000.0,9,1429.0,70.0,513.0,0,4,4.0,1,6.7,200.0,10.8,210.0,122.0
15419968,14,1899000,12,1,0,179220,4,15,5,5,0,44,28,1582,1,3055,1,4399000.0,6,1367.0,53.0,340.0,3,5,4.0,1,5.6,188.0,11.5,255.0,116.0
15419970,3,4489000,12,0,0,102700,4,29,7,5,70,93,475,1798,1,1747,1,12690000.0,5,1565.0,45.0,200.0,0,6,4.0,1,4.1,165.0,11.3,142.0,99.0
15508591,3,3999999,12,1,11,273000,4,29,7,5,10,93,475,1798,0,1829,1,12690000.0,5,1565.0,45.0,200.0,0,6,4.0,1,4.1,165.0,11.3,142.0,99.0
15420077,9,3950000,12,0,0,183000,5,15,7,5,10,18,279,1997,1,1928,2,8270000.0,5,1430.0,55.0,170.0,3,6,4.0,1,4.2,210.0,9.8,370.0,150.0
15420158,3,359000,4,0,32,412000,2,15,5,5,0,69,231,1686,0,4333,1,5187000.0,9,1280.0,52.0,500.0,3,4,4.0,1,5.5,195.0,10.7,280.0,125.0
15420232,5,4250000,12,0,0,105500,5,7,5,5,0,8,49,1395,1,2324,1,7552920.0,6,1225.0,50.0,380.0,0,5,4.0,1,5.0,203.0,9.3,200.0,122.0
15420293,9,5190000,5,0,85,207543,3,7,5,5,40,8,281,2967,0,2781,3,17651300.0,9,1855.0,75.0,565.0,3,5,6.0,4,6.3,236.0,6.6,580.0,245.0
15538423,20,8999000,12,1,47,67820,6,7,5,5,190,8,281,2967,0,2201,3,17651300.0,9,1855.0,75.0,565.0,3,5,6.0,4,6.3,236.0,6.6,580.0,245.0
15420397,11,160000,6,0,0,217000,1,14,5,3,62,87,129,993,0,6311,4,1929000.0,6,745.0,40.0,280.0,0,3,3.0,1,5.5,145.0,15.6,76.0,53.0
15572658,7,389000,6,0,1,168640,1,11,5,3,0,87,129,993,0,6347,4,1929000.0,6,745.0,40.0,280.0,0,3,3.0,1,5.5,145.0,15.6,76.0,53.0
15420404,8,179000,3,0,1,350000,1,11,5,4,0,36,194,1400,0,8625,1,2390000.0,6,1076.0,45.0,225.0,0,7,4.0,1,6.8,177.0,10.8,120.0,90.0
15490814,14,390000,6,0,13,361000,2,11,5,4,0,36,194,1396,0,43894,1,2390000.0,6,1076.0,45.0,225.0,0,7,4.0,1,6.8,177.0,10.8,120.0,90.0
15420407,11,110000,6,0,0,225000,1,14,5,5,0,18,171,1587,0,7591,1,2890000.0,6,1040.0,54.0,408.0,0,3,4.0,1,7.8,182.0,13.1,135.0,88.0
15501249,10,399000,12,1,6,185000,2,14,5,5,130,18,171,1587,0,7103,1,2890000.0,6,1040.0,54.0,408.0,0,3,4.0,1,7.8,182.0,13.1,135.0,88.0
15516339,6,199000,7,1,51,400000,1,14,5,5,190,18,171,1587,0,7583,1,2890000.0,6,1040.0,54.0,408.0,0,3,4.0,1,7.8,182.0,13.1,135.0,88.0
15589445,3,90000,6,1,32,195000,2,14,5,5,0,18,171,1587,0,43912,1,2890000.0,6,1040.0,54.0,408.0,0,3,4.0,1,7.8,182.0,13.1,135.0,88.0
15656531,8,70000,5,0,10,250000,2,14,5,5,0,18,171,1587,0,8354,1,2890000.0,6,1040.0,54.0,408.0,0,3,4.0,1,7.8,182.0,13.1,135.0,88.0
15420437,18,85000,4,1,0,180000,4,14,5,5,40,76,146,1870,0,43870,2,4660000.0,5,1325.0,60.0,410.0,3,3,4.0,1,5.9,173.0,12.8,200.0,102.0
15420448,3,8790000,6,1,37,5,5,15,5,5,200,31,1,1997,0,651,6,9590000.0,6,1584.0,62.0,541.0,3,6,4.0,1,4.1,225.0,8.3,340.0,180.0
15578051,3,8650000,4,1,37,5,1,15,5,5,0,31,1,1997,0,43908,6,9590000.0,6,1584.0,62.0,541.0,3,6,4.0,1,4.1,225.0,8.3,340.0,180.0
15612025,3,8790000,6,1,26,5,5,15,5,5,0,31,1,1997,0,121,6,9590000.0,6,1584.0,62.0,541.0,3,6,4.0,1,4.1,225.0,8.3,340.0,180.0
15420464,15,3685000,6,0,0,143000,5,27,5,4,90,13,10,1995,1,2872,6,9285500.0,12,1430.0,57.0,480.0,3,5,4.0,2,4.4,212.0,9.2,320.0,143.0
15429161,2,4149000,12,1,45,144266,5,27,5,4,90,13,10,1995,0,2874,6,9285500.0,12,1430.0,57.0,480.0,3,5,4.0,2,4.4,212.0,9.2,320.0,143.0
15420469,14,1790000,6,0,0,310000,5,14,5,2,190,13,499,2793,1,7011,6,11768000.0,3,1390.0,63.0,410.0,0,7,6.0,2,9.1,242.0,7.0,280.0,193.0
15447467,4,1599000,6,1,30,193000,2,14,5,2,40,13,499,2793,0,7353,6,11768000.0,3,1390.0,63.0,410.0,0,7,6.0,2,9.1,242.0,7.0,280.0,193.0
15420475,18,1600000,5,0,37,387000,5,15,5,4,190,8,163,1984,0,4577,3,10128000.0,12,1520.0,70.0,546.0,0,4,4.0,1,8.2,231.0,8.4,280.0,170.0
15528327,14,2390000,6,1,13,125086,3,15,5,4,20,8,163,1984,0,4206,3,10128000.0,12,1520.0,70.0,546.0,0,4,4.0,1,8.2,231.0,8.4,280.0,170.0
15540696,2,2090000,10,1,45,192000,3,15,5,4,190,8,163,1984,0,5032,3,10128000.0,12,1520.0,70.0,546.0,0,4,4.0,1,8.2,231.0,8.4,280.0,170.0
15658641,3,1899000,6,1,8,387890,5,15,5,4,190,8,163,1984,0,4642,3,10128000.0,12,1520.0,70.0,546.0,0,4,4.0,1,8.2,231.0,8.4,280.0,170.0
15420536,3,0,12,1,0,0,1,29,5,5,132,36,237,1993,1,10,9,10599000.0,13,1614.0,57.0,497.0,0,7,4.0,1,5.3,180.0,8.8,175.0,146.0
15610576,5,10200000,6,1,26,4324,5,29,5,5,190,36,237,1993,0,121,9,10599000.0,13,1614.0,57.0,497.0,0,7,4.0,1,5.3,180.0,8.8,175.0,146.0
15653619,17,10699000,4,1,11,2000,1,29,5,5,190,36,237,1993,0,74,9,10599000.0,13,1614.0,57.0,497.0,0,7,4.0,1,5.3,180.0,8.8,175.0,146.0
15420567,3,199999,5,1,1,240000,2,15,5,4,0,59,75,2148,0,43870,3,10117500.0,12,1470.0,65.0,520.0,3,7,4.0,2,6.3,199.0,13.0,250.0,116.0
15420644,9,950000,11,1,32,136485,5,14,5,5,50,70,195,1360,0,5003,1,3850000.0,6,1255.0,60.0,341.0,0,4,4.0,1,6.5,172.0,12.8,133.0,88.0
15420682,14,2750000,6,0,39,216710,5,25,5,5,0,93,251,2231,0,3208,6,11340000.0,9,1550.0,60.0,543.0,3,5,4.0,1,6.4,205.0,9.8,340.0,150.0
15420708,14,59000,6,0,0,170000,4,14,5,5,62,57,180,1998,0,6219,1,4799900.0,6,1200.0,55.0,356.0,3,7,4.0,1,5.9,189.0,12.0,230.0,101.0
15615030,3,200000,6,0,24,270000,2,14,5,5,0,57,657,1998,0,43920,1,4799900.0,6,1200.0,55.0,356.0,3,7,4.0,1,5.9,189.0,12.0,230.0,101.0
15420716,18,115000,5,1,1,180900,1,14,5,5,0,81,162,1896,0,6799,4,3175000.0,6,1125.0,45.0,267.0,3,7,4.0,1,4.7,163.0,17.0,125.0,64.0
15650928,15,599000,9,1,11,155000,2,14,5,5,70,81,162,1896,0,5551,4,3175000.0,6,1125.0,45.0,267.0,3,7,4.0,1,4.7,163.0,17.0,125.0,64.0
15420726,19,180000,6,0,1,266100,2,14,5,5,11,31,1,2544,0,7895,6,6459000.0,9,1491.0,61.0,540.0,0,3,6.0,1,10.5,215.0,8.6,220.0,170.0
15420742,2,390000,12,0,37,300785,4,4,5,5,190,18,205,2179,0,5703,6,7560000.0,6,1520.0,68.0,456.0,3,7,4.0,1,7.0,202.0,12.3,314.0,133.0
15420756,9,195000,3,0,1,75500,1,14,5,4,20,98,31,1896,0,7438,4,3802000.0,12,1135.0,45.0,455.0,3,7,4.0,1,5.0,176.0,12.5,210.0,90.0
15420789,6,3150000,11,0,0,337000,6,25,5,4,40,8,391,4172,1,5611,8,24303000.0,12,1830.0,90.0,500.0,0,4,8.0,4,11.9,250.0,6.4,430.0,335.0
15420849,14,120000,5,0,0,250000,1,14,5,4,30,76,158,1390,0,8168,1,2750000.0,12,1015.0,60.0,510.0,0,7,4.0,1,7.4,170.0,14.3,107.0,75.0
15420932,11,4175000,12,0,0,137000,3,15,5,5,10,99,52,1984,1,43870,9,9490000.0,13,1845.0,70.0,490.0,3,5,5.0,1,5.7,190.0,11.2,350.0,136.0
15420974,7,180000,12,0,1,454000,2,14,5,4,132,70,154,1761,0,43870,6,4840000.0,12,1275.0,70.0,430.0,0,3,4.0,1,8.7,194.0,12.4,155.0,110.0
15420991,2,4998000,12,1,85,79987,4,25,5,5,190,87,278,1373,0,1289,9,7210000.0,13,1235.0,47.0,375.0,0,6,4.0,4,5.5,200.0,10.2,220.0,140.0
15421031,18,150000,5,0,0,130000,1,14,5,5,200,29,130,1910,0,7194,4,2935000.0,6,1020.0,49.0,297.0,3,7,4.0,1,5.7,155.0,15.0,118.0,60.0
15421077,17,95000,3,0,0,365000,1,14,6,5,0,29,644,1910,0,7255,2,5395000.0,5,1370.0,60.0,430.0,3,3,4.0,1,6.4,170.0,12.4,200.0,105.0
15507499,9,399000,11,1,16,175892,2,14,6,5,130,29,644,1910,0,7581,2,5395000.0,5,1370.0,60.0,430.0,3,3,4.0,1,6.4,170.0,12.4,200.0,105.0
15421113,14,70000,0,0,0,230000,1,14,5,5,20,87,129,1298,0,6192,4,2299000.0,6,810.0,40.0,226.0,0,3,4.0,1,5.6,175.0,11.0,106.0,84.0
15537345,6,399000,10,1,9,73000,2,14,5,5,10,87,129,1298,0,5974,4,2299000.0,6,810.0,40.0,226.0,0,3,4.0,1,5.6,175.0,11.0,106.0,84.0
15421114,3,2290000,12,1,73,210000,5,15,5,5,90,83,928,1390,0,3025,1,5693640.0,9,1300.0,60.0,405.0,0,5,4.0,1,6.8,185.0,10.5,200.0,122.0
15421158,19,149000,0,0,0,130000,2,14,5,5,0,16,155,1150,0,5246,4,2364900.0,6,960.0,45.0,220.0,0,3,4.0,1,6.6,157.0,13.7,104.0,72.0
15421193,10,1985000,5,0,73,145840,2,15,5,5,10,69,40,1686,0,3024,1,6200000.0,9,1503.0,56.0,500.0,3,5,4.0,1,4.5,180.0,13.0,260.0,110.0
15421237,12,150000,1,0,1,216000,2,14,5,5,0,93,173,1364,0,5399,4,3345000.0,6,1000.0,45.0,205.0,3,3,4.0,1,4.2,170.0,12.6,170.0,75.0
15564689,4,595000,8,1,39,285266,2,0,5,5,10,93,173,1364,0,5615,4,3345000.0,6,1000.0,45.0,205.0,3,3,4.0,1,4.2,170.0,12.6,170.0,75.0
15421251,19,170000,6,0,1,225000,4,5,5,4,200,4,164,1970,0,7652,6,6830000.0,12,1325.0,63.0,380.0,0,3,4.0,1,8.5,216.0,8.6,187.0,155.0
15421305,8,2000000,6,0,73,200000,5,15,5,5,190,76,179,1995,0,3025,6,8220000.0,6,1567.0,66.0,450.0,3,5,4.0,1,5.2,210.0,9.5,320.0,150.0
15421316,5,1280000,12,0,37,199000,3,15,5,5,190,57,30,1999,0,43871,6,6629900.0,9,1375.0,64.0,505.0,0,7,4.0,1,8.0,206.0,9.9,184.0,147.0
15458759,6,1290000,11,1,29,144783,3,15,5,5,30,57,30,1999,0,5132,6,6629900.0,9,1375.0,64.0,505.0,0,7,4.0,1,8.0,206.0,9.9,184.0,147.0
15670882,14,585000,12,1,5,220000,5,15,5,5,130,57,30,1999,0,5284,6,6629900.0,9,1375.0,64.0,505.0,0,7,4.0,1,8.0,206.0,9.9,184.0,147.0
15421320,13,1690000,6,0,33,158800,5,15,5,4,40,93,251,2231,0,43870,6,6725000.0,12,1445.0,60.0,520.0,3,4,4.0,1,6.0,210.0,9.3,310.0,150.0
15421350,12,1250000,4,0,37,266000,2,29,5,5,0,83,27,1896,0,5065,1,5494000.0,6,1360.0,55.0,560.0,3,4,4.0,1,5.8,189.0,12.2,250.0,105.0
15421410,3,1997000,12,1,73,165403,2,14,7,5,90,16,374,1991,0,4393,9,8993000.0,13,1845.0,65.0,465.0,3,4,4.0,4,7.4,180.0,10.6,320.0,150.0
15592151,3,549000,6,1,31,165416,3,14,7,5,0,16,374,1991,0,4467,9,8993000.0,13,1845.0,65.0,465.0,3,4,4.0,4,7.4,180.0,10.6,320.0,150.0
15421416,14,9800000,6,0,73,128000,4,28,4,2,0,59,8,2143,0,1260,6,15427540.0,2,1805.0,41.0,400.0,3,6,4.0,4,5.0,225.0,8.1,400.0,170.0
15421479,3,160000,5,0,36,298000,1,14,5,5,62,57,657,1324,0,7864,1,2999900.0,6,1070.0,55.0,355.0,0,7,4.0,1,7.3,167.0,14.2,108.0,73.0
15421509,20,2200000,6,0,73,165000,5,15,5,5,10,31,283,1560,0,2567,2,6300000.0,5,1390.0,53.0,471.0,3,5,4.0,1,4.3,170.0,13.3,230.0,95.0
15421564,8,4999000,6,0,85,162000,6,0,7,5,190,81,167,1984,0,2566,2,10127830.0,5,1721.0,70.0,267.0,0,5,4.0,1,8.4,221.0,8.3,280.0,200.0
15421577,14,8700000,12,0,37,127000,5,27,5,5,10,13,76,1995,0,1411,6,14010500.0,3,1540.0,57.0,480.0,3,6,4.0,2,4.0,231.0,7.3,400.0,190.0
15677526,3,9990000,12,1,4,49000,6,27,5,5,190,13,76,1995,0,1329,6,14010500.0,3,1540.0,57.0,480.0,3,6,4.0,2,4.0,231.0,7.3,400.0,190.0
15677725,3,10690000,12,1,4,63900,6,27,5,5,130,13,76,1995,0,1148,6,14010500.0,3,1540.0,57.0,480.0,3,6,4.0,2,4.0,231.0,7.3,400.0,190.0
15421582,15,2549999,12,0,38,186500,5,15,5,5,190,69,40,1686,0,2113,1,6580000.0,9,1475.0,56.0,500.0,3,5,4.0,1,4.4,195.0,10.9,300.0,131.0
15421652,3,4998000,12,1,85,145000,2,7,5,4,10,8,49,1395,0,1533,1,7624040.0,12,1250.0,50.0,425.0,0,6,4.0,1,4.7,224.0,8.2,250.0,150.0
15613738,20,4999000,12,1,35,131230,5,7,5,4,190,8,49,1395,0,1583,1,7624040.0,12,1250.0,50.0,425.0,0,6,4.0,1,4.7,224.0,8.2,250.0,150.0
15421772,15,1490000,6,0,38,208000,1,11,0,5,0,8,49,0,0,43871,1,7959470.0,6,1320.0,55.0,370.0,0,5,4.0,1,6.6,222.0,7.8,250.0,160.0
15421806,2,200000,2,0,1,180000,1,14,5,5,0,87,129,993,0,6038,4,1899000.0,6,775.0,40.0,226.0,0,3,3.0,1,5.5,145.0,15.6,76.0,53.0
15544407,14,390000,5,0,8,79504,1,14,5,5,40,87,129,993,0,6189,4,1899000.0,6,775.0,40.0,226.0,0,3,3.0,1,5.5,145.0,15.6,76.0,53.0
15422005,1,1698000,9,1,32,193722,3,15,5,2,81,4,123,1910,0,3604,6,8690000.0,3,1365.0,63.0,320.0,3,4,4.0,1,6.7,209.0,9.6,305.0,150.0
15555407,14,1500000,5,0,5,192000,5,15,5,2,190,4,123,1910,0,4151,6,8690000.0,3,1365.0,63.0,320.0,3,4,4.0,1,6.7,209.0,9.6,305.0,150.0
15422046,8,11025000,4,1,73,0,5,15,5,5,190,31,18,2261,1,43871,1,9940000.0,6,1508.0,52.0,375.0,0,7,4.0,1,7.9,250.0,5.7,420.0,280.0
15422116,3,5199000,12,0,84,152700,5,27,5,4,23,13,17,1995,0,1198,6,13305500.0,12,1535.0,57.0,480.0,3,6,4.0,4,4.3,228.0,7.3,400.0,190.0
15422164,20,175000,6,0,1,260000,1,14,5,3,0,98,217,1198,0,6099,4,2797000.0,6,1008.0,45.0,270.0,0,4,3.0,1,5.9,162.0,14.9,112.0,64.0
15422215,4,2790000,6,1,38,125600,4,14,5,3,190,31,133,1596,0,2294,4,4095000.0,6,1054.0,45.0,295.0,0,4,4.0,1,5.9,192.0,10.1,152.0,120.0
15592149,3,1999999,12,1,31,132592,4,14,5,5,10,31,133,1596,0,3827,4,4095000.0,6,1054.0,45.0,295.0,0,4,4.0,1,5.9,192.0,10.1,152.0,120.0
15422224,19,1450000,2,0,37,243764,4,29,5,4,0,8,6,1968,0,4486,6,9174000.0,12,1470.0,70.0,460.0,3,4,4.0,1,5.8,206.0,9.8,320.0,140.0
15451709,3,1590000,6,1,29,280000,1,29,5,4,90,8,6,1968,0,4554,6,9174000.0,12,1470.0,70.0,460.0,3,4,4.0,1,5.8,206.0,9.8,320.0,140.0
15538351,8,1490000,11,1,11,367172,3,29,5,4,0,8,6,1968,0,5304,6,9174000.0,12,1470.0,70.0,460.0,3,4,4.0,1,5.8,206.0,9.8,320.0,140.0
15573377,20,1500000,6,0,1,261000,1,1,0,0,0,8,6,0,0,5039,6,9174000.0,12,1470.0,70.0,460.0,3,4,4.0,1,5.8,206.0,9.8,320.0,140.0
15422339,6,2290000,6,1,73,145600,5,19,5,5,0,46,314,1598,0,3239,1,7064000.0,6,1410.0,58.0,420.0,3,5,4.0,1,4.6,194.0,10.7,300.0,120.0
15675098,17,1950000,4,0,3,200800,3,25,5,5,10,46,314,1598,0,2728,1,7064000.0,6,1410.0,58.0,420.0,3,5,4.0,1,4.6,194.0,10.7,300.0,120.0
15678481,14,2250000,6,1,3,139941,5,19,5,5,190,46,314,1598,0,2272,1,7064000.0,6,1410.0,58.0,420.0,3,5,4.0,1,4.6,194.0,10.7,300.0,120.0
15422460,15,1550000,11,1,36,193584,3,14,5,4,130,93,161,1598,0,4212,1,5100000.0,12,1300.0,55.0,450.0,0,4,4.0,1,6.9,195.0,10.4,157.0,124.0
15492558,12,1550000,6,0,20,239000,2,14,5,4,0,93,161,1598,0,3985,1,5100000.0,12,1300.0,55.0,450.0,0,4,4.0,1,6.9,195.0,10.4,157.0,124.0
15577587,2,1448000,11,1,0,300000,2,14,5,4,130,93,161,1598,0,4127,1,5100000.0,12,1300.0,55.0,450.0,0,4,4.0,1,6.9,195.0,10.4,157.0,124.0
15422465,9,2290000,6,1,73,205856,5,14,4,3,20,99,319,1596,0,3482,1,5690000.0,6,1204.0,55.0,233.0,0,4,4.0,1,7.0,185.0,11.8,150.0,101.0
15422506,3,2899000,12,1,38,186000,4,25,5,5,130,39,436,1995,0,3543,9,9390000.0,13,1676.0,58.0,465.0,3,5,4.0,4,7.2,195.0,10.1,392.0,184.0
15422545,3,15599000,12,1,73,0,5,27,5,5,150,99,52,1969,1,43871,9,14980000.0,13,1743.0,60.0,505.0,0,7,4.0,1,7.1,220.0,7.9,300.0,190.0
15422564,7,3490000,12,1,0,171275,5,15,5,5,130,86,327,1998,0,2447,3,10550000.0,9,1570.0,65.0,526.0,3,5,4.0,4,6.4,195.0,9.7,350.0,150.0
15422645,3,6299000,7,1,73,12658,5,15,5,5,190,69,488,1364,1,164,9,6460000.0,9,1445.0,53.0,356.0,0,7,4.0,4,7.1,186.0,9.9,200.0,140.0
15422653,5,8500000,5,0,51,29000,5,15,5,5,20,31,18,2300,0,1435,1,12100000.0,6,1437.0,62.0,316.0,0,6,4.0,4,7.7,250.0,5.5,440.0,350.0
15516410,3,8950000,12,1,15,21000,5,15,5,5,190,31,18,2300,0,1250,1,12100000.0,6,1437.0,62.0,316.0,0,6,4.0,4,7.7,250.0,5.5,440.0,350.0
15578952,3,8950000,12,1,37,21000,5,15,5,5,190,31,18,2300,0,1266,1,12100000.0,6,1437.0,62.0,316.0,0,6,4.0,4,7.7,250.0,5.5,440.0,350.0
15659608,10,9690000,12,0,10,35500,5,15,5,5,20,31,18,2300,0,1476,1,12100000.0,6,1437.0,62.0,316.0,0,6,4.0,4,7.7,250.0,5.5,440.0,350.0
15422759,6,2490000,10,1,38,170000,5,15,5,5,0,69,40,1364,0,2629,1,5650000.0,9,1471.0,56.0,500.0,0,5,4.0,1,6.1,200.0,10.4,200.0,140.0
15422802,14,2199000,6,1,73,150097,5,25,5,3,92,36,194,1799,0,4759,1,5749000.0,6,1266.0,50.0,456.0,0,4,4.0,1,6.6,205.0,8.9,174.0,140.0
15422832,3,2990000,12,1,38,119046,1,14,5,5,40,70,225,1560,0,1168,1,6050000.0,9,1275.0,52.0,610.0,3,6,4.0,1,3.6,184.0,11.8,254.0,99.0
15579593,3,2799000,12,1,1,155000,5,14,5,5,20,70,225,1560,0,1115,1,6050000.0,9,1275.0,52.0,610.0,3,6,4.0,1,3.6,184.0,11.8,254.0,99.0
15422880,3,8900000,12,1,36,48500,5,27,5,4,20,42,514,1999,0,925,6,12645000.0,12,1505.0,56.0,455.0,3,6,4.0,2,4.2,231.0,7.8,430.0,180.0
15422926,3,9950000,12,1,73,24400,5,27,5,4,130,42,514,1999,0,742,6,12215000.0,12,1615.0,56.0,455.0,3,6,4.0,4,4.7,225.0,7.9,430.0,180.0
15422930,14,149000,6,0,0,254000,2,14,5,4,0,66,143,1498,0,6251,1,4030000.0,12,1180.0,60.0,460.0,0,7,4.0,1,6.7,177.0,13.1,136.0,98.0
15422931,14,7999000,12,1,74,20739,5,25,5,5,132,57,30,1998,0,317,6,9039900.0,9,1510.0,62.0,522.0,0,7,4.0,1,6.3,205.0,10.6,213.0,165.0
15479283,8,9610000,5,1,61,0,5,25,5,5,132,57,30,1998,0,43884,6,9039900.0,9,1510.0,62.0,522.0,0,7,4.0,1,6.3,205.0,10.6,213.0,165.0
15422944,3,11200000,9,1,38,26500,5,27,5,4,130,42,514,1997,0,377,6,14135000.0,12,1611.0,63.0,455.0,0,7,4.0,2,8.8,250.0,6.5,365.0,250.0
15422971,14,950000,5,0,31,295000,5,14,5,3,0,8,49,1896,0,5886,1,6477000.0,6,1295.0,55.0,350.0,3,4,4.0,1,4.9,187.0,11.4,250.0,105.0
